0,Head,0.99796,0.06198,0.01524,0,-0.06382,0.96869,0.23994,0,0.0001,-0.24042,0.97067,0,-0.54038,15.3491,1.68804,1
0,L_Calf,-0.63414,0.76117,-0.13601,0,-0.76198,-0.58529,0.27715,0,0.13135,0.27939,0.95115,0,2.61995,4.48544,2.30355,1
0,L_Clavicle,0.34232,0.50523,-0.79219,0,0.82257,-0.56862,-0.0072,0,-0.45409,-0.64916,-0.61023,0,0.40878,12.98425,1.19662,1
0,L_Finger0,0.90593,-0.39751,-0.14589,0,-0.26398,-0.79958,0.53943,0,-0.33107,-0.45017,-0.8293,0,2.96335,4.94116,4.81826,1
0,L_Finger01,0.81616,-0.57747,-0.02039,0,-0.4759,-0.69178,0.5431,0,-0.32773,-0.43355,-0.83942,0,2.57014,3.67073,5.64568,1
0,L_Finger1,0.69809,-0.51063,-0.50193,0,0.13312,-0.59623,0.7917,0,-0.70353,-0.6195,-0.34825,0,3.53647,4.68599,4.43607,1
0,L_Finger11,0.69462,-0.46042,-0.55274,0,-0.01749,-0.77894,0.62686,0,-0.71917,-0.42576,-0.54912,0,3.68004,3.57585,5.64735,1
0,L_Foot,0.10927,-0.8945,-0.43351,0,-0.57611,-0.41239,0.70571,0,-0.81003,0.17263,-0.5604,0,1.399,3.5476,2.74764,1
0,L_Forearm,0.61724,-0.44434,-0.64929,0,0.04307,-0.80493,0.5918,0,-0.7856,-0.39325,-0.4777,0,3.10527,9.09593,1.03018,1
0,L_Hand,0.74502,-0.291,-0.60022,0,0.31463,-0.64013,0.70088,0,-0.58818,-0.71102,-0.38535,0,3.31834,5.11377,3.95792,1
0,L_Thigh,-0.38543,-0.92053,-0.06381,0,0.61987,-0.30953,0.72108,0,-0.68352,0.23837,0.68991,0,1.37284,5.10819,0.85281,1
0,L_Toe0,-0.12758,-0.98655,-0.10223,0,-0.62926,0.00084,0.77719,0,-0.76665,0.16348,-0.6209,0,-2.40219,0.82662,7.40391,1
0,L_UpperArm,0.35797,0.19154,-0.91388,0,0.36716,-0.92877,-0.05084,0,-0.85852,-0.31734,-0.40279,0,2.00408,11.88146,1.18266,1
0,Neck,0.93476,-0.0199,0.35471,0,-0.10801,0.93524,0.33712,0,-0.33845,-0.35344,0.87208,0,-0.39168,13.53159,1.19419,1
0,Pelvis,0.73148,0.0188,0.6816,0,0.03871,0.99686,-0.06904,0,-0.68076,0.07689,0.72846,0,0.31605,5.93631,-0.63224,1
0,R_Calf,0.69592,0.64013,-0.32547,0,0.71809,-0.61594,0.32397,0,0.00691,-0.45918,-0.88832,0,-1.71578,4.49958,-3.37194,1
0,R_Clavicle,-0.06402,-0.49536,0.86633,0,-0.66665,-0.62477,-0.4065,0,0.74262,-0.60356,-0.29023,0,-1.05519,12.99655,0.70389,1
0,R_Finger0,-0.15454,0.66952,0.72654,0,0.05123,-0.72896,0.68264,0,0.98666,0.14271,0.07836,0,-5.05484,4.88715,-1.42142,1
0,R_Finger01,-0.14774,0.52446,0.83852,0,0.13011,-0.83015,0.54215,0,0.98043,0.1892,0.05441,0,-4.88431,3.67157,-0.81838,1
0,R_Finger1,-0.33765,0.31202,0.88805,0,-0.1832,-0.9472,0.26315,0,0.92327,-0.07384,0.37698,0,-4.96241,3.97186,-1.92182,1
0,R_Finger11,-0.34195,0.1854,0.92125,0,0.13096,-0.96137,0.24209,0,0.93055,0.20343,0.30446,0,-5.03092,2.66694,-1.58725,1
0,R_Foot,-0.43472,0.88779,-0.15115,0,-0.89191,-0.40122,0.20861,0,0.12455,0.2255,0.96625,0,-0.60598,3.54764,-2.87123,1
0,R_Forearm,-0.29106,0.0993,0.95154,0,-0.3781,-0.92557,-0.01906,0,0.87882,-0.36532,0.30694,0,-2.85213,9.48701,-1.98304,1
0,R_Hand,-0.38468,0.25403,0.88741,0,-0.22135,-0.95872,0.17849,0,0.89612,-0.12777,0.42503,0,-4.74947,4.84238,-2.07871,1
0,R_Thigh,-0.98351,0.02316,0.17939,0,-0.17873,-0.27683,-0.94415,0,0.0278,-0.96064,0.2764,0,-1.359,5.05221,-1.48717,1
0,R_Toe0,-0.00997,0.981,-0.19377,0,-0.98556,0.02312,0.16776,0,0.16905,0.19265,0.9666,0,-6.6797,0.81539,-1.45067,1
0,R_UpperArm,-0.42413,-0.52203,0.74,0,-0.16195,-0.76024,-0.62913,0,0.891,-0.38668,0.2379,0,-2.36625,11.76785,-0.09556,1
0,Spine,0.78237,-0.01701,0.62258,0,-0.04553,0.99539,0.08441,0,-0.62115,-0.09439,0.77799,0,0.30075,7.53682,-0.66045,1
0,Spine1,0.87404,-0.03332,0.48471,0,-0.11599,0.95449,0.27477,0,-0.4718,-0.29638,0.8304,0,0.21571,9.39586,-0.5028,1
0,Spine2,0.94241,-0.01523,0.33412,0,-0.14984,0.87388,0.46247,0,-0.29902,-0.4859,0.82127,0,-0.03187,11.43317,0.08369,1
1,Head,0.99811,0.06006,0.01303,0,-0.06142,0.9684,0.24173,0,0.0019,-0.24207,0.97026,0,-0.54373,15.34927,1.69263,1
1,L_Calf,-0.63569,0.76069,-0.13132,0,-0.76098,-0.58898,0.27205,0,0.1296,0.27287,0.95328,0,2.61907,4.49135,2.31063,1
1,L_Clavicle,0.34508,0.50541,-0.79087,0,0.82201,-0.56945,-0.00525,0,-0.45302,-0.64829,-0.61196,0,0.40175,12.98306,1.20463,1
1,L_Finger0,0.90903,-0.39026,-0.14619,0,-0.25902,-0.80391,0.53539,0,-0.32646,-0.44882,-0.83186,0,2.93986,4.93832,4.83017,1
1,L_Finger01,0.8246,-0.56508,-0.02684,0,-0.46443,-0.70329,0.53822,0,-0.32301,-0.43135,-0.84238,0,2.56114,3.65824,5.64939,1
1,L_Finger1,0.70015,-0.50993,-0.49976,0,0.12491,-0.60167,0.78891,0,-0.70298,-0.61479,-0.35757,0,3.51445,4.68299,4.45031,1
1,L_Finger11,0.69751,-0.45923,-0.55008,0,-0.03104,-0.7863,0.61706,0,-0.71591,-0.41333,-0.56271,0,3.6412,3.56265,5.6528,1
1,L_Foot,0.10921,-0.8945,-0.43353,0,-0.57601,-0.41239,0.70579,0,-0.81012,0.17263,-0.56028,0,1.39972,3.5476,2.74654,1
1,L_Forearm,0.61966,-0.44447,-0.64689,0,0.04056,-0.80496,0.59193,0,-0.78382,-0.39303,-0.48077,0,3.0979,9.09337,1.04299,1
1,L_Hand,0.74738,-0.29118,-0.59719,0,0.31134,-0.64056,0.70196,0,-0.58693,-0.71056,-0.38808,0,3.29855,5.11106,3.9714,1
1,L_Thigh,-0.3782,-0.92326,-0.06748,0,0.62088,-0.30705,0.72127,0,-0.68664,0.23089,0.68936,0,1.36993,5.1091,0.8595,1
